band,seite,tabelle,datei
1,597,2,band1_p597_PG0902_Vermessung_KatasterundGeoinformation_Investitionsmassnahmen_t2.csv
1,598,0,band1_p598_PG1001_BauaufsichtundbaurechtlicheBeratung_Investitionsmassnahmen_t0.csv
1,598,1,band1_p598_PG1001_BauaufsichtundbaurechtlicheBeratung_Investitionsmassnahmen_t1.csv
1,598,2,band1_p598_PG1001_BauaufsichtundbaurechtlicheBeratung_Investitionsmassnahmen_t2.csv
1,598,3,band1_p598_PG1001_BauaufsichtundbaurechtlicheBeratung_Investitionsmassnahmen_t3.csv
1,599,0,band1_p599_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,599,1,band1_p599_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,599,2,band1_p599_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,599,3,band1_p599_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,600,0,band1_p600_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,600,1,band1_p600_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,600,2,band1_p600_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,600,3,band1_p600_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,601,0,band1_p601_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,601,1,band1_p601_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,601,2,band1_p601_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,601,3,band1_p601_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,601,4,band1_p601_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t4.csv
1,602,0,band1_p602_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,602,1,band1_p602_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,602,2,band1_p602_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,602,3,band1_p602_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,602,4,band1_p602_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t4.csv
1,603,0,band1_p603_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,603,1,band1_p603_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,603,2,band1_p603_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,603,3,band1_p603_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,603,4,band1_p603_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t4.csv
1,604,0,band1_p604_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,604,1,band1_p604_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,604,2,band1_p604_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,604,3,band1_p604_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,604,4,band1_p604_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t4.csv
1,605,0,band1_p605_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,605,1,band1_p605_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,605,2,band1_p605_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,605,3,band1_p605_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,605,4,band1_p605_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t4.csv
1,606,0,band1_p606_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,606,1,band1_p606_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,606,2,band1_p606_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,606,3,band1_p606_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,607,0,band1_p607_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,607,1,band1_p607_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,607,2,band1_p607_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,607,3,band1_p607_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,607,4,band1_p607_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t4.csv
1,608,0,band1_p608_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,608,1,band1_p608_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,608,2,band1_p608_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,608,3,band1_p608_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,608,4,band1_p608_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t4.csv
1,609,0,band1_p609_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,609,1,band1_p609_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,609,2,band1_p609_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,609,3,band1_p609_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,609,4,band1_p609_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t4.csv
1,610,0,band1_p610_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,610,1,band1_p610_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,610,2,band1_p610_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,610,3,band1_p610_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t3.csv
1,610,4,band1_p610_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t4.csv
1,611,0,band1_p611_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t0.csv
1,611,1,band1_p611_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t1.csv
1,611,2,band1_p611_PG1101_Abwasserbeseitigung_Investitionsmassnahmen_t2.csv
1,612,0,band1_p612_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,612,1,band1_p612_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,612,2,band1_p612_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,613,0,band1_p613_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,613,1,band1_p613_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,613,2,band1_p613_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,614,0,band1_p614_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,614,1,band1_p614_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,614,2,band1_p614_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,614,3,band1_p614_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,615,0,band1_p615_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,615,1,band1_p615_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,615,2,band1_p615_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,615,3,band1_p615_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,616,0,band1_p616_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,616,1,band1_p616_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,616,2,band1_p616_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,616,3,band1_p616_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,617,0,band1_p617_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,617,1,band1_p617_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,617,2,band1_p617_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,617,3,band1_p617_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,618,0,band1_p618_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,618,1,band1_p618_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,618,2,band1_p618_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,618,3,band1_p618_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,619,0,band1_p619_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,619,1,band1_p619_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,619,2,band1_p619_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,619,3,band1_p619_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,620,0,band1_p620_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,620,1,band1_p620_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,620,2,band1_p620_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,620,3,band1_p620_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,621,0,band1_p621_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,621,1,band1_p621_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,621,2,band1_p621_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,621,3,band1_p621_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,621,4,band1_p621_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t4.csv
1,622,0,band1_p622_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,622,1,band1_p622_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,622,2,band1_p622_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,622,3,band1_p622_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,622,4,band1_p622_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t4.csv
1,623,0,band1_p623_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,623,1,band1_p623_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,623,2,band1_p623_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,623,3,band1_p623_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,624,0,band1_p624_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,624,1,band1_p624_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,624,2,band1_p624_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,624,3,band1_p624_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,625,0,band1_p625_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,625,1,band1_p625_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,625,2,band1_p625_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,625,3,band1_p625_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,625,4,band1_p625_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t4.csv
1,626,0,band1_p626_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,626,1,band1_p626_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,626,2,band1_p626_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,626,3,band1_p626_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,626,4,band1_p626_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t4.csv
1,627,0,band1_p627_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,627,1,band1_p627_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,627,2,band1_p627_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,627,3,band1_p627_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,628,0,band1_p628_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,628,1,band1_p628_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,628,2,band1_p628_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,629,0,band1_p629_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,629,1,band1_p629_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,629,2,band1_p629_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,629,3,band1_p629_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,629,4,band1_p629_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t4.csv
1,630,0,band1_p630_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,630,1,band1_p630_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,630,2,band1_p630_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,630,3,band1_p630_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,631,0,band1_p631_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t0.csv
1,631,1,band1_p631_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t1.csv
1,631,2,band1_p631_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t2.csv
1,631,3,band1_p631_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t3.csv
1,631,4,band1_p631_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t4.csv
1,631,5,band1_p631_PG1201_BereitstellungvonVerkehrsflachenund_anlagen_Investitionsmassnahmen_t5.csv
1,633,0,band1_p633_PG1304_FliessendeGewasser_Investitionsmassnahmen_t0.csv
1,633,1,band1_p633_PG1304_FliessendeGewasser_Investitionsmassnahmen_t1.csv
1,633,2,band1_p633_PG1304_FliessendeGewasser_Investitionsmassnahmen_t2.csv
1,633,3,band1_p633_PG1304_FliessendeGewasser_Investitionsmassnahmen_t3.csv
1,633,4,band1_p633_PG1304_FliessendeGewasser_Investitionsmassnahmen_t4.csv
1,633,5,band1_p633_PG1304_FliessendeGewasser_Investitionsmassnahmen_t5.csv
1,636,0,band1_p636_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,636,1,band1_p636_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,636,2,band1_p636_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,636,3,band1_p636_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,637,0,band1_p637_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,637,1,band1_p637_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,637,2,band1_p637_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,637,3,band1_p637_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,638,0,band1_p638_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,638,1,band1_p638_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,638,2,band1_p638_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,638,3,band1_p638_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,638,4,band1_p638_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t4.csv
1,639,0,band1_p639_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,639,1,band1_p639_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,639,2,band1_p639_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,639,3,band1_p639_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,640,0,band1_p640_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,640,1,band1_p640_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,640,2,band1_p640_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,641,0,band1_p641_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,641,1,band1_p641_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,641,2,band1_p641_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,642,0,band1_p642_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,642,1,band1_p642_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,642,2,band1_p642_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,642,3,band1_p642_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,643,0,band1_p643_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,643,1,band1_p643_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,643,2,band1_p643_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,643,3,band1_p643_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,644,0,band1_p644_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,644,1,band1_p644_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,644,2,band1_p644_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,644,3,band1_p644_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,645,0,band1_p645_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,645,1,band1_p645_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,645,2,band1_p645_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,645,3,band1_p645_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,645,4,band1_p645_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t4.csv
1,646,0,band1_p646_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,646,1,band1_p646_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,646,2,band1_p646_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,646,3,band1_p646_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,647,0,band1_p647_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,647,1,band1_p647_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,647,2,band1_p647_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,647,3,band1_p647_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,648,0,band1_p648_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,648,1,band1_p648_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,648,2,band1_p648_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,648,3,band1_p648_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,649,0,band1_p649_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,649,1,band1_p649_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,649,2,band1_p649_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,649,3,band1_p649_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,650,0,band1_p650_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,650,1,band1_p650_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,650,2,band1_p650_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,650,3,band1_p650_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,651,0,band1_p651_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,651,1,band1_p651_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,651,2,band1_p651_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,652,0,band1_p652_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,652,1,band1_p652_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,652,2,band1_p652_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,653,0,band1_p653_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,653,1,band1_p653_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,653,2,band1_p653_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,654,0,band1_p654_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,654,1,band1_p654_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,654,2,band1_p654_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,654,3,band1_p654_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,655,0,band1_p655_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,655,1,band1_p655_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,655,2,band1_p655_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t2.csv
1,655,3,band1_p655_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t3.csv
1,655,4,band1_p655_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t4.csv
1,656,0,band1_p656_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t0.csv
1,656,1,band1_p656_PG0301_LeistungenfurSchulen_Investitionsmassnahmen_t1.csv
1,657,0,band1_p657_PG0302_ZentraleLeistungenfuramSchullebenBeteiligte_Investitionsmassnahmen_t0.csv
1,657,1,band1_p657_PG0302_ZentraleLeistungenfuramSchullebenBeteiligte_Investitionsmassnahmen_t1.csv
1,657,2,band1_p657_PG0302_ZentraleLeistungenfuramSchullebenBeteiligte_Investitionsmassnahmen_t2.csv
1,657,3,band1_p657_PG0302_ZentraleLeistungenfuramSchullebenBeteiligte_Investitionsmassnahmen_t3.csv
1,658,0,band1_p658_PG0402_Volkshochschule_Investitionsmassnahmen_t0.csv
1,658,1,band1_p658_PG0402_Volkshochschule_Investitionsmassnahmen_t1.csv
1,658,2,band1_p658_PG0402_Volkshochschule_Investitionsmassnahmen_t2.csv
1,658,3,band1_p658_PG0402_Volkshochschule_Investitionsmassnahmen_t3.csv
1,659,0,band1_p659_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t0.csv
1,659,1,band1_p659_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t1.csv
1,659,2,band1_p659_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t2.csv
1,659,3,band1_p659_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t3.csv
1,660,0,band1_p660_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t0.csv
1,660,1,band1_p660_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t1.csv
1,660,2,band1_p660_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t2.csv
1,660,3,band1_p660_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t3.csv
1,661,0,band1_p661_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t0.csv
1,661,1,band1_p661_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t1.csv
1,661,2,band1_p661_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t2.csv
1,661,3,band1_p661_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t3.csv
1,662,0,band1_p662_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t0.csv
1,662,1,band1_p662_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t1.csv
1,662,2,band1_p662_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t2.csv
1,662,3,band1_p662_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t3.csv
1,662,4,band1_p662_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t4.csv
1,663,0,band1_p663_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t0.csv
1,663,1,band1_p663_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t1.csv
1,663,2,band1_p663_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t2.csv
1,663,3,band1_p663_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t3.csv
1,663,4,band1_p663_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t4.csv
1,663,5,band1_p663_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t5.csv
1,664,0,band1_p664_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t0.csv
1,664,1,band1_p664_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t1.csv
1,664,2,band1_p664_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t2.csv
1,664,3,band1_p664_PG0601_ForderungvonKinderninTagesbetreuung_Investitionsmassnahmen_t3.csv
